name,longitude,latitude,date,origin,source,class_confidence,ground_truth_location
Savage Motorcycles,116.028635,-31.893824,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/7700021908,0.7,None
Highway Harley-Davidson Perth,116.028522,-31.893766,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/7899356269,0.7,None
Ellenbrook,115.96283,-31.781537,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/7967971112,0.7,None
Whiteman Park,115.964442,-31.835809,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/7967971113,0.7,None
Midland,116.000996,-31.891564,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8380095256,0.7,None
Syd and Phylis,116.003121,-31.893816,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8465084623,0.7,None
Railway Square Cafe,116.002997,-31.893707,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8465113911,0.7,None
The Lounge Room on James,115.967045,-31.899526,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8474590630,0.7,None
Refreshments,116.001627,-31.891684,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8482311586,0.7,None
KFC Midvale,116.032243,-31.886341,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8498870583,0.7,None
F45 Training Midvale,116.031956,-31.893574,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8498870584,0.7,None
Kmart,115.971531,-31.781896,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8893826333,0.7,None
Kmart,116.011061,-31.889334,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8893826334,0.7,None
Spud Shed Ellenbrook,115.963946,-31.778257,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8897219933,0.7,None
Spotlight,115.964381,-31.778885,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8897219934,0.7,None
Coles,115.969035,-31.830413,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8901294282,0.7,None
Hungry Jack's,115.968686,-31.850623,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/8915545503,0.7,None
Duckstein Brewery,116.001584,-31.81346,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9007419473,0.7,None
Midland COVID-19 Vaccination Community Clinic,116.002125,-31.89031,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9139246940,0.7,None
Blackboy Hill War Memorial,116.045557,-31.896938,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9171217542,0.7,None
Bellevue Train Park,116.032684,-31.899986,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9217795675,0.7,None
Midland COVID Vaccination Clinic,116.002265,-31.88997,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9274044200,0.7,None
Shell NightOwl,116.032775,-31.895572,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9409191156,0.7,None
Old Young's,115.999901,-31.806271,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9494461347,0.7,None
Whiteman Edge Medical Centre,115.969053,-31.830866,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9662539432,0.7,None
Grill'd,116.007593,-31.889802,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9708638250,0.7,None
Morrina Australia Pty Ltd,115.968322,-31.82086,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9752078063,0.7,None
Sonas Early Learning & Care Dayton,115.968808,-31.849739,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/9998609464,0.7,None
Guildford,115.966127,-31.898885,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089381713,0.7,None
Guildford,115.965295,-31.899019,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089381714,0.7,None
Midland,116.000195,-31.891397,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089381715,0.7,None
East Guildford,115.980312,-31.89621,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089381716,0.7,None
East Guildford,115.979665,-31.8967,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089399917,0.7,None
Woodbridge,115.993036,-31.891436,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089399918,0.7,None
Woodbridge,115.992205,-31.891689,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10089399919,0.7,None
Pannage,115.980557,-31.816137,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10160945448,0.7,None
Marri,115.987172,-31.812864,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10163840697,0.7,None
Happy Homes and Gifts,115.968467,-31.782303,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10229623626,0.7,None
Options Optometrists Midland Gate,116.009751,-31.889656,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10672545663,0.7,None
Woolworths,116.030873,-31.885145,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10744607128,0.7,None
Henley Park Winery,116.001641,-31.797776,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087666,0.7,None
Upper Reach Winery,116.008634,-31.795033,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087667,0.7,None
Mann Winery,116.012546,-31.793688,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087668,0.7,None
Harris Organic Wines and Spirits,116.02083,-31.794595,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087669,0.7,None
John Kosovich Wines,116.02076,-31.795346,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087670,0.7,None
Twin Hill Wines,116.020781,-31.796729,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087671,0.7,None
Swan Valley Gin Company,116.02236,-31.800667,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087672,0.7,None
Bailey Brewing co.,116.000233,-31.812672,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861087673,0.7,None
Olive Farm Wines,116.022232,-31.811995,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358869,0.7,None
Ali's Vineyard,116.01822,-31.814194,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358870,0.7,None
Limeburners and Ginversity in the Valley,116.021047,-31.816599,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358871,0.7,None
Talijancich,116.020341,-31.818507,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358872,0.7,None
Tyler's Vineyard,116.040805,-31.812921,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358873,0.7,None
Fig Tree Estate Winery,116.04003,-31.804387,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358874,0.7,None
Lamont's Winery,116.037443,-31.80323,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358875,0.7,None
Faber Vineyard,116.045655,-31.796771,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358876,0.7,None
Txoko Brewing,116.046614,-31.796613,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358877,0.7,None
Swan Valley Wines,116.048836,-31.796915,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358878,0.7,None
Windy Creek Estate,116.03056,-31.830487,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358879,0.7,None
Holy Mary Cellars,116.021676,-31.835658,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358880,0.7,None
Jarrah Ridge Wines,116.015532,-31.836499,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358881,0.7,None
Katgully Wines Cellar Door,116.021235,-31.835449,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358882,0.7,None
Sin Gin Distillery,116.021641,-31.835859,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358883,0.7,None
Sittella,116.006851,-31.830083,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358884,0.7,None
Ugly Duckling Wines,115.997425,-31.830502,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358885,0.7,None
Heafod Glen Winery,115.996817,-31.822945,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358886,0.7,None
The Great Northern Distillery,116.016083,-31.850198,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358887,0.7,None
Kimberley Rum C,116.015793,-31.850195,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358888,0.7,None
Swan Valley Brewery,116.015597,-31.848014,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358889,0.7,None
Ambrook Wines,115.981779,-31.871998,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10861358890,0.7,None
Helena River Steiner School,116.00124,-31.897988,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10904781231,0.7,None
7-Eleven,115.968259,-31.83277,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935469151,0.7,None
Mobil,115.968216,-31.832576,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935469152,0.7,None
Autobahn,115.96799,-31.832583,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534135,0.7,None
Brabham Pizza,115.968629,-31.83028,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534136,0.7,None
Caffeinate Coffee Co,115.968646,-31.830157,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534137,0.7,None
Brabham Kebabs and Turkish Bakery,115.968748,-31.830137,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534138,0.7,None
7 Day Pharmacy,115.968788,-31.830869,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534139,0.7,None
XO Fit Brabham 2.0,115.9697,-31.832425,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534140,0.7,None
Brabham Indian Groceries,115.968666,-31.830432,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534141,0.7,None
Nido Early School,115.968065,-31.83026,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10935534142,0.7,None
Brabham Smiles,115.969558,-31.832156,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10938716689,0.7,None
Sapphire Nails & Waxing,115.969571,-31.832236,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10938716690,0.7,None
Jude Taylor,116.015771,-31.848852,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10950836196,0.7,None
Jude Taylor,116.015858,-31.848852,15-07-23 10:59:22,osm,https://www.openstreetmap.org/node/10950836197,0.7,None
